Time,Position,Sound 1,Sound 2,Temperature,Humidity,Light,Position Back,N Mov Back,N Back pos,N Back total,Position Front R,N Mov Front R,N Front pos R,N Front total R,Position Front L,N Mov Front L,N Front pos L,N Front total L
10:21:34,LEFT,8,10,24.32,44.56,570.75,HIGH,0,1,1,UP,1,1,1,DOWN,1,1,1
10:22:04,LEFT,9,7,24.33,44.57,570.75,HIGH,0,1,1,UP,1,1,1,DOWN,1,1,1
10:22:34,LEFT,10,8,24.34,44.55,570.5,HIGH,0,0,1,UP,1,1,1,DOWN,1,1,1
10:23:04,LEFT,7,10,24.35,44.54,570.5,HIGH,0,1,1,UP,1,1,1,DOWN,1,1,1
10:23:34,LEFT,8,7,24.35,44.54,570.75,HIGH,0,0,1,UP,1,1,1,DOWN,1,1,1
10:24:04,LEFT,8,9,24.35,44.53,570.5,HIGH,0,0,1,UP,1,1,1,DOWN,1,1,1
10:24:34,LEFT,7,10,24.36,44.52,570.75,HIGH,0,0,1,UP,1,1,1,DOWN,1,1,1
10:25:04,LEFT,10,9,24.39,44.4,571,HIGH,1,0,0,UP,1,1,1,DOWN,1,1,1
10:25:34,LEFT,10,8,24.4,44.41,570.25,HIGH,1,0,0,UP,1,1,1,DOWN,1,1,1
10:26:04,LEFT,10,10,24.39,44.42,570.5,HIGH,1,1,0,UP,1,1,1,DOWN,1,1,1
10:26:34,LEFT,7,9,24.4,44.39,570.25,HIGH,1,0,0,UP,1,1,1,DOWN,1,1,1
10:27:04,LEFT,9,7,24.4,44.39,570.5,HIGH,1,0,0,UP,1,1,1,DOWN,1,1,1
10:27:34,LEFT,10,10,24.39,44.38,570.25,HIGH,1,0,0,UP,1,1,1,DOWN,1,1,1
10:28:04,LEFT,10,9,24.4,44.38,570.25,HIGH,1,0,0,UP,1,1,1,DOWN,1,1,1
10:28:34,LEFT,8,10,24.4,44.37,570.25,HIGH,1,0,0,UP,1,1,1,DOWN,1,1,1
10:29:04,LEFT,9,10,24.39,44.36,570.75,HIGH,1,1,0,UP,1,1,1,DOWN,1,1,1
10:29:34,LEFT,7,7,24.4,44.33,570.5,HIGH,1,1,0,UP,1,1,1,DOWN,1,1,1
10:30:04,LEFT,8,9,24.4,44.33,570.25,HIGH,1,1,0,UP,1,1,1,DOWN,1,1,1
10:30:34,LEFT,10,8,24.4,44.32,570.5,HIGH,1,1,0,UP,1,1,1,DOWN,1,1,1
10:31:04,LEFT,10,7,24.41,44.33,570.25,HIGH,1,1,0,UP,1,1,1,DOWN,1,1,1
10:31:34,LEFT,7,10,24.41,44.33,570.5,HIGH,1,0,0,UP,1,1,1,UP,2,1,1
10:32:04,LEFT,9,8,24.4,44.3,570.25,HIGH,1,1,0,UP,1,1,1,UP,2,1,1
10:32:34,LEFT,8,7,24.41,44.29,570.5,HIGH,1,1,0,UP,1,1,1,UP,2,1,1
10:33:04,LEFT,10,8,24.41,44.31,570.25,HIGH,1,1,0,UP,1,1,1,UP,2,1,1
10:33:34,LEFT,7,10,24.41,44.28,570.25,HIGH,1,1,0,UP,1,1,1,UP,2,1,1
10:34:04,LEFT,7,9,24.41,44.28,570.75,HIGH,1,0,0,UP,1,1,1,UP,2,1,1
10:34:34,LEFT,9,9,24.41,44.28,570.5,HIGH,1,0,0,UP,1,1,1,UP,2,1,1
10:35:04,LEFT,8,8,24.42,44.25,570.5,HIGH,1,1,0,UP,1,1,1,UP,2,1,1
10:35:34,LEFT,8,10,24.41,44.27,570.75,HIGH,1,0,0,UP,1,1,1,UP,2,1,1
10:36:04,LEFT,7,7,24.42,44.25,570.75,HIGH,1,1,0,UP,1,1,1,UP,2,1,1
10:36:34,LEFT,8,9,24.42,44.25,570.25,HIGH,1,0,0,UP,1,1,1,UP,2,1,1
10:37:04,LEFT,7,7,24.42,44.23,570.5,HIGH,1,1,0,UP,1,1,1,UP,2,1,1
10:37:34,LEFT,10,8,24.43,44.23,570.5,HIGH,1,1,0,UP,1,1,1,UP,2,1,1
10:38:04,LEFT,8,9,24.42,44.22,570.25,HIGH,1,1,0,UP,1,1,1,UP,2,1,1
10:38:34,LEFT,7,7,24.42,44.24,570.75,HIGH,1,0,0,UP,1,1,1,UP,2,1,1
10:39:04,LEFT,10,8,24.42,44.21,570.5,HIGH,1,1,0,UP,1,1,1,UP,2,1,1
10:39:34,LEFT,8,8,24.42,44.21,570.25,HIGH,1,1,0,UP,1,1,1,UP,2,1,1
10:40:04,LEFT,10,7,24.42,44.2,570.5,HIGH,1,0,0,UP,1,1,1,UP,2,1,1
10:40:34,LEFT,19,7,24.42,44.2,570.5,HIGH,1,0,0,UP,1,1,1,UP,2,1,1
10:41:04,LEFT,16,7,24.43,44.2,570.75,HIGH,1,1,0,UP,1,1,1,UP,2,1,1
10:41:34,LEFT,16,10,24.43,44.19,570.25,HIGH,1,1,0,UP,1,1,1,UP,2,1,1
10:42:04,LEFT,15,10,24.43,44.17,570.25,HIGH,1,0,0,UP,1,1,1,UP,2,1,1
10:42:34,LEFT,15,8,24.48,42.98,570.75,HIGH,1,1,0,UP,1,1,1,UP,2,1,1
10:43:04,LEFT,19,7,24.48,42.98,570.75,HIGH,1,0,0,UP,1,1,1,UP,2,1,1
10:43:34,LEFT,18,9,24.49,42.95,570.5,HIGH,2,1,0,UP,1,1,1,UP,2,1,1
10:44:04,LEFT,18,10,24.48,42.96,570.5,HIGH,2,0,0,UP,1,1,1,UP,2,1,1
10:44:34,LEFT,19,10,24.48,42.95,570.75,HIGH,2,1,0,UP,1,1,1,UP,2,1,1
10:45:04,LEFT,16,9,24.49,42.94,570.25,HIGH,2,0,0,UP,1,1,1,UP,2,1,1
10:45:34,LEFT,17,9,24.49,42.93,570.5,HIGH,2,1,0,UP,1,1,1,UP,2,1,1
10:46:04,LEFT,17,8,24.49,42.93,570.25,HIGH,2,1,0,UP,1,1,1,UP,2,1,1
10:46:34,LEFT,18,9,24.5,42.91,570.25,HIGH,2,0,0,UP,1,1,1,UP,2,1,1
10:47:04,LEFT,14,8,24.5,42.91,570.5,HIGH,2,0,0,UP,1,1,1,UP,2,1,1
10:47:34,LEFT,18,8,24.51,42.91,570.5,HIGH,2,0,0,UP,1,1,1,UP,2,1,1
10:48:04,LEFT,17,9,24.5,42.89,570.75,HIGH,2,0,0,UP,1,1,1,UP,2,1,1
10:48:34,LEFT,18,10,24.51,42.9,570.25,HIGH,2,0,0,UP,1,1,1,UP,2,1,1
10:49:04,LEFT,16,9,24.52,42.89,570.25,HIGH,2,1,0,UP,1,1,1,UP,2,1,1
10:49:34,LEFT,14,10,24.51,42.89,570.5,HIGH,2,1,0,UP,1,1,1,UP,2,1,1
10:50:04,LEFT,16,8,24.51,42.89,570.25,HIGH,2,1,0,UP,1,1,1,UP,2,1,1
10:50:34,LEFT,17,10,24.52,42.87,570.75,HIGH,3,0,0,UP,1,1,1,UP,2,1,1
10:51:04,LEFT,17,7,25.08,39.45,570.75,HIGH,3,0,0,UP,1,1,1,UP,2,1,1
10:51:34,LEFT,17,10,25.08,39.46,570.5,HIGH,3,0,0,UP,1,1,1,UP,2,1,1
10:52:04,LEFT,15,10,25.08,39.46,570.75,HIGH,3,0,0,UP,1,1,1,UP,2,1,1
10:52:34,LEFT,17,7,25.08,39.45,570.5,HIGH,3,0,0,UP,1,1,1,UP,2,1,1
10:53:04,LEFT,18,8,25.08,39.45,570.5,HIGH,3,0,0,UP,1,1,1,UP,2,1,1
10:53:34,LEFT,14,9,25.09,39.42,570.5,HIGH,3,0,0,UP,1,1,1,UP,2,1,1
10:54:04,LEFT,18,8,25.1,39.42,570.75,HIGH,3,1,0,UP,1,1,1,UP,2,1,1
10:54:34,LEFT,17,10,25.1,39.42,570.75,HIGH,3,1,0,UP,1,1,1,UP,2,1,1
10:55:04,LEFT,16,8,25.1,39.43,570.75,HIGH,3,1,0,UP,1,1,1,UP,2,1,1
10:55:34,LEFT,20,10,25.1,39.41,570.5,HIGH,3,1,0,UP,1,1,1,UP,2,1,1
10:56:04,LEFT,19,8,25.09,39.41,570.5,HIGH,3,0,0,UP,1,1,1,UP,2,1,1
10:56:34,LEFT,15,9,25.1,39.4,570.75,HIGH,3,0,0,UP,1,1,1,UP,2,1,1
10:57:04,LEFT,16,7,25.1,39.41,570.5,HIGH,3,0,0,UP,1,1,1,UP,2,1,1
10:57:34,LEFT,16,10,25.11,39.42,570.5,HIGH,3,1,0,UP,1,1,1,UP,2,1,1
10:58:04,LEFT,16,7,25.12,39.4,570.75,HIGH,3,0,0,UP,1,1,1,UP,2,1,1
10:58:34,LEFT,15,9,25.12,39.39,570.75,HIGH,3,1,0,UP,1,1,1,UP,2,1,1
10:59:04,LEFT,17,10,25.11,39.38,570.5,HIGH,3,0,0,UP,1,1,1,UP,2,1,1
10:59:34,LEFT,16,9,25.11,39.39,570.75,HIGH,3,0,0,UP,1,1,1,UP,2,1,1
11:00:04,LEFT,15,8,25.12,39.39,571,HIGH,4,1,0,UP,1,1,1,UP,2,1,1
11:00:34,LEFT,20,10,25.12,39.39,570.5,HIGH,4,0,0,UP,1,1,1,UP,2,1,1
11:01:04,LEFT,17,10,25.12,39.38,570.75,HIGH,4,0,0,UP,1,1,1,UP,2,1,1
11:01:34,LEFT,18,7,25.12,39.37,570.75,HIGH,4,1,0,UP,1,1,1,UP,2,1,1
11:02:04,LEFT,18,9,25.12,39.38,570.25,HIGH,4,0,0,UP,1,1,1,UP,2,1,1
11:02:34,LEFT,17,8,25.12,39.38,570.75,HIGH,5,1,0,UP,1,1,1,UP,2,1,1
11:03:04,LEFT,18,8,25.13,39.37,570.75,HIGH,5,1,0,UP,1,1,1,UP,2,1,1
11:03:34,LEFT,19,7,25.12,39.37,571,HIGH,5,0,0,UP,1,1,1,UP,2,1,1
11:04:04,LEFT,16,7,25.13,39.37,570.75,HIGH,5,1,0,UP,1,1,1,UP,2,1,1
11:04:34,LEFT,17,7,25.13,39.37,570.75,HIGH,6,1,0,UP,1,1,1,UP,2,1,1
11:05:04,LEFT,16,7,25.13,39.37,570.75,HIGH,7,1,0,UP,1,1,1,UP,2,1,1
11:05:34,LEFT,19,10,25.14,39.35,570.5,HIGH,7,1,0,UP,1,1,1,UP,2,1,1
11:06:04,LEFT,20,10,25.15,39.34,570.5,HIGH,7,0,0,UP,1,1,1,UP,2,1,1
11:06:34,LEFT,17,9,25.15,39.36,570.75,HIGH,7,0,0,UP,1,1,1,UP,2,1,1
11:07:04,LEFT,16,7,25.15,39.36,570.5,HIGH,7,1,0,UP,1,1,1,UP,2,1,1
11:07:34,LEFT,18,7,25.14,39.35,570.75,HIGH,7,0,0,UP,1,1,1,UP,2,1,1
11:08:04,LEFT,20,9,25.15,39.36,570.75,HIGH,7,1,0,UP,1,1,1,UP,2,1,1
11:08:34,LEFT,15,10,25.16,39.34,570.75,HIGH,7,0,0,UP,1,1,1,UP,2,1,1
11:09:04,LEFT,14,8,25.15,39.34,570.75,HIGH,7,0,0,UP,1,1,1,UP,2,1,1
11:09:34,LEFT,16,7,25.15,39.33,570.75,HIGH,7,0,0,UP,1,1,1,UP,2,1,1
11:10:04,LEFT,18,8,25.16,39.34,570.75,HIGH,7,0,0,UP,1,1,1,UP,2,1,1
11:10:34,LEFT,17,9,25.17,39.34,570.75,HIGH,7,0,0,UP,1,1,1,UP,2,1,1
11:11:04,LEFT,18,10,25.17,39.33,570.5,HIGH,7,0,0,UP,1,1,1,UP,2,1,1
11:11:34,LEFT,14,10,25.17,39.34,571,HIGH,7,1,0,UP,1,1,1,UP,2,1,1
11:12:04,LEFT,18,10,25.17,39.34,570.75,HIGH,7,1,0,UP,1,1,1,UP,2,1,1
11:12:34,LEFT,19,9,25.18,39.35,570.75,HIGH,8,0,0,UP,1,1,1,UP,2,1,1
11:13:04,LEFT,20,9,25.17,39.33,570.75,HIGH,8,0,0,UP,1,1,1,UP,2,1,1
11:13:34,LEFT,16,7,25.18,39.33,571,HIGH,8,0,0,UP,1,1,1,UP,2,1,1
11:14:04,LEFT,15,7,25.19,39.35,571,HIGH,9,0,0,UP,1,1,1,UP,2,1,1
11:14:34,LEFT,20,7,25.18,39.36,570.75,HIGH,9,1,0,UP,1,1,1,UP,2,1,1
11:15:04,LEFT,18,10,25.19,39.37,570.75,HIGH,9,0,0,UP,1,1,1,UP,2,1,1
11:15:34,LEFT,18,9,25.19,39.38,570.75,HIGH,9,0,0,UP,1,1,1,UP,2,1,1
11:16:04,LEFT,15,10,25.2,39.37,570.75,HIGH,9,0,0,UP,1,1,1,UP,2,1,1
11:16:34,LEFT,16,8,25.18,39.37,571,HIGH,9,0,0,UP,1,1,1,UP,2,1,1
11:17:04,LEFT,19,7,25.19,39.39,570.5,HIGH,9,0,0,UP,1,1,1,UP,2,1,1
11:17:34,LEFT,18,9,25.2,39.39,570.75,HIGH,9,1,0,UP,1,1,1,UP,2,1,1
11:18:04,LEFT,17,9,25.2,39.39,570.75,HIGH,9,1,0,UP,1,1,1,UP,2,1,1
11:18:34,LEFT,17,7,25.2,39.39,571,HIGH,9,0,0,UP,1,1,1,UP,2,1,1
11:19:04,LEFT,15,8,25.21,39.4,570.5,HIGH,9,0,0,DOWN,2,1,1,UP,2,1,1
11:19:34,LEFT,15,10,25.22,39.39,570.5,HIGH,9,0,0,DOWN,2,1,1,UP,2,1,1
11:20:04,LEFT,15,7,25.21,39.42,570.75,HIGH,9,1,0,DOWN,2,1,1,UP,2,1,1
11:20:34,LEFT,18,9,25.21,39.42,570.75,HIGH,9,1,0,DOWN,2,1,1,UP,2,1,1
11:21:04,LEFT,15,7,25.22,39.42,570.75,HIGH,9,0,0,DOWN,2,1,1,UP,2,1,1
11:21:34,LEFT,17,9,25.22,39.42,570.25,HIGH,9,0,1,DOWN,2,1,1,UP,2,1,1
11:22:04,LEFT,19,8,25.23,39.42,570.75,HIGH,9,1,1,DOWN,2,1,1,UP,2,1,1
11:22:34,LEFT,19,9,25.22,39.45,570.75,HIGH,9,1,1,DOWN,2,1,1,UP,2,1,1
11:23:04,LEFT,17,9,25.23,39.46,570.5,HIGH,9,0,1,DOWN,2,1,1,UP,2,1,1
11:23:34,LEFT,18,10,25.24,39.44,571,HIGH,9,1,1,DOWN,2,1,1,UP,2,1,1
11:24:04,LEFT,17,10,25.23,39.45,570.75,HIGH,9,1,1,DOWN,2,1,1,UP,2,1,1
11:24:34,LEFT,18,9,25.23,39.45,570.5,HIGH,9,0,1,DOWN,2,1,1,UP,2,1,1
11:25:04,LEFT,19,7,25.6,39.16,570.75,HIGH,9,0,1,DOWN,2,1,1,UP,2,1,1
11:25:34,LEFT,14,10,25.6,39.14,571,HIGH,9,1,1,DOWN,2,1,1,UP,2,1,1
11:26:04,LEFT,10,9,25.6,39.14,570.75,HIGH,9,1,1,DOWN,2,1,1,UP,2,1,1
11:26:34,LEFT,7,10,25.61,39.14,571,HIGH,9,1,1,DOWN,2,1,1,UP,2,1,1
11:27:04,LEFT,7,10,25.61,39.14,570.75,HIGH,9,0,1,DOWN,2,1,1,UP,2,1,1
11:27:34,LEFT,9,8,25.61,39.14,571,HIGH,9,1,1,DOWN,2,1,1,UP,2,1,1
11:28:04,LEFT,9,7,25.61,39.15,571,HIGH,9,1,1,DOWN,2,1,1,UP,2,1,1
11:28:34,LEFT,8,9,25.62,39.13,571,HIGH,9,0,1,DOWN,2,1,1,UP,2,1,1
11:29:04,LEFT,8,10,25.63,39.12,570.75,HIGH,9,0,1,DOWN,2,1,1,UP,2,1,1
11:29:34,LEFT,10,10,25.63,39.13,570.75,HIGH,9,0,1,DOWN,2,1,1,UP,2,1,1
11:30:04,LEFT,8,10,25.62,39.12,571.25,HIGH,9,0,1,DOWN,2,1,1,UP,2,1,1
11:30:34,LEFT,7,8,25.62,39.13,571,HIGH,9,0,1,DOWN,2,1,1,UP,2,1,1
11:31:04,LEFT,8,8,25.63,39.11,570.75,HIGH,9,0,1,DOWN,2,1,1,UP,2,1,1
11:31:34,LEFT,9,10,25.63,39.12,571,HIGH,9,0,1,DOWN,2,1,1,UP,2,1,1
11:32:04,LEFT,10,9,25.63,39.1,571,HIGH,9,1,1,DOWN,2,1,1,UP,2,1,1
11:32:34,LEFT,9,8,25.64,39.12,570.75,HIGH,9,0,1,DOWN,2,1,1,UP,2,1,1
11:33:04,LEFT,8,10,25.63,39.1,571,HIGH,9,1,1,DOWN,2,1,1,UP,2,1,1
11:33:34,LEFT,10,10,26.25,38.83,571,HIGH,9,0,1,DOWN,2,1,1,UP,2,1,1
11:34:04,LEFT,9,7,26.26,38.86,571,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:34:34,LEFT,7,10,26.25,38.83,571,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:35:04,LEFT,10,9,26.26,38.83,571,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:35:34,LEFT,8,8,26.26,38.81,570.75,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:36:04,LEFT,9,7,26.26,38.83,571.25,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:36:34,RIGHT,7,7,26.26,38.81,571,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:37:04,RIGHT,10,10,26.26,38.81,571,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:37:34,RIGHT,10,8,26.27,38.83,571,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:38:04,RIGHT,10,8,26.27,38.83,571.25,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:38:34,RIGHT,9,8,26.27,38.81,571.25,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:39:04,RIGHT,7,8,26.27,38.81,571,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:39:34,RIGHT,9,25,26.27,38.8,571.25,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:40:04,RIGHT,9,26,26.27,38.8,571.25,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:40:34,RIGHT,8,25,26.27,38.81,571,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:41:04,RIGHT,10,28,26.27,38.8,571.25,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:41:34,RIGHT,10,26,26.27,38.8,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:42:04,RIGHT,9,25,26.27,38.8,571,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:42:34,RIGHT,10,24,26.27,38.79,571,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:43:04,RIGHT,7,25,26.28,38.79,570.75,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:43:34,RIGHT,9,27,26.28,38.8,571,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:44:04,RIGHT,8,25,26.27,38.78,571,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:44:34,RIGHT,8,25,26.28,38.8,571,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:45:04,RIGHT,9,26,26.28,38.76,571,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:45:34,RIGHT,10,23,26.27,38.78,570.75,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:46:04,RIGHT,7,29,26.29,38.78,570.75,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:46:34,RIGHT,9,26,26.28,38.78,571,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:47:04,RIGHT,9,26,26.29,38.77,571.25,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:47:34,RIGHT,10,28,26.29,38.76,571,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:48:04,RIGHT,7,26,26.29,38.77,571,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:48:34,RIGHT,9,26,26.29,38.76,571,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:49:04,RIGHT,9,24,26.29,38.75,571.25,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:49:34,RIGHT,8,26,26.3,38.76,571.25,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:50:04,RIGHT,10,25,26.3,38.76,571,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:50:34,RIGHT,9,26,26.31,38.77,571,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:51:04,RIGHT,7,28,26.31,38.74,571,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:51:34,RIGHT,9,24,26.32,38.75,571,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:52:04,RIGHT,8,28,26.32,38.75,571.25,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:52:34,RIGHT,9,26,26.32,38.74,571.25,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:53:04,RIGHT,8,25,26.81,37.62,571,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:53:34,RIGHT,9,25,26.81,37.64,571.25,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:54:04,RIGHT,8,28,26.82,37.62,571.25,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:54:34,RIGHT,8,25,26.82,37.63,571.25,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:55:04,RIGHT,9,27,26.83,37.63,571.25,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:55:34,RIGHT,7,26,26.82,37.62,571.25,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:56:04,RIGHT,7,29,26.82,37.62,571.5,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
