Time,Position,Sound 1,Sound 2,Temperature,Humidity,Light,Position Back,N Mov Back,N Back pos,N Back total,Position Front R,N Mov Front R,N Front pos R,N Front total R,Position Front L,N Mov Front L,N Front pos L,N Front total L
11:56:34,RIGHT,7,22,26.83,37.62,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:57:04,RIGHT,10,24,26.83,37.62,571.25,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:57:34,RIGHT,8,26,26.83,37.6,571.5,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
11:58:04,RIGHT,8,24,26.83,37.61,571.25,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:58:34,RIGHT,8,29,26.82,37.6,571.25,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:59:04,RIGHT,8,26,26.83,37.6,571.25,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
11:59:34,RIGHT,7,28,26.83,37.61,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:00:04,RIGHT,7,24,27.36,36.86,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:00:34,RIGHT,7,23,27.37,36.88,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:01:04,RIGHT,7,24,27.38,36.85,571.25,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:01:34,RIGHT,10,24,27.37,36.85,571.75,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:02:04,RIGHT,10,27,27.38,36.86,571.25,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:02:34,RIGHT,8,26,27.37,36.85,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:03:04,RIGHT,9,23,27.38,36.86,571.25,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:03:34,RIGHT,7,28,27.38,36.87,571.5,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:04:04,RIGHT,7,27,27.38,36.87,571.5,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:04:34,RIGHT,9,24,27.38,36.87,571.5,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:05:04,RIGHT,9,22,27.38,36.86,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:05:34,RIGHT,8,26,27.39,36.86,571.25,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:06:04,RIGHT,10,28,27.39,36.86,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:06:34,RIGHT,9,23,27.39,36.86,571.75,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:07:04,RIGHT,9,24,27.39,36.88,571.5,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:07:34,RIGHT,7,24,27.39,36.87,571.75,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:08:04,RIGHT,8,24,27.39,36.85,571.5,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:08:34,RIGHT,9,26,27.39,36.87,571.75,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:09:04,RIGHT,10,23,27.39,36.86,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:09:34,RIGHT,8,27,27.39,36.86,571.5,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:10:04,RIGHT,8,22,27.39,36.85,571.75,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:10:34,RIGHT,9,26,27.39,36.87,571.25,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:11:04,RIGHT,9,23,27.4,36.85,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:11:34,RIGHT,8,26,27.39,36.86,571.5,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:12:04,RIGHT,8,26,27.4,36.86,571.75,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:12:34,RIGHT,9,28,27.39,36.86,571.75,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:13:04,RIGHT,7,26,27.39,36.87,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:13:34,RIGHT,10,24,27.4,36.85,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:14:04,RIGHT,8,23,27.4,36.86,571.5,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:14:34,RIGHT,9,25,27.41,36.87,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:15:04,RIGHT,7,28,27.4,36.86,571.75,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:15:34,RIGHT,10,27,27.41,36.86,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:16:04,RIGHT,7,24,27.41,36.86,571.75,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:16:34,RIGHT,7,26,27.41,36.86,571.75,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:17:04,RIGHT,8,28,27.4,36.87,571.75,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:17:34,RIGHT,7,23,27.41,36.86,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:18:04,RIGHT,10,24,27.4,36.86,572,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:18:34,RIGHT,9,22,27.41,36.86,571.25,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:19:04,RIGHT,8,25,27.42,36.86,571.75,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:19:34,RIGHT,8,25,27.41,36.85,571.5,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:20:04,RIGHT,8,24,27.42,36.85,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:20:34,RIGHT,8,28,27.42,36.86,571.75,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:21:04,RIGHT,10,27,27.42,36.86,571.75,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:21:34,RIGHT,8,27,27.42,36.86,571.5,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:22:04,RIGHT,9,25,27.42,36.86,571.75,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:22:34,RIGHT,10,24,27.44,36.86,571.75,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:23:04,RIGHT,7,27,27.43,36.88,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:23:34,RIGHT,10,27,27.43,36.87,571.25,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:24:04,RIGHT,9,24,27.43,36.85,571.5,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:24:34,RIGHT,10,26,27.43,36.88,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:25:04,RIGHT,7,28,27.43,36.86,571.75,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:25:34,RIGHT,7,27,27.44,36.86,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:26:04,RIGHT,10,25,27.44,36.86,571.75,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:26:34,RIGHT,7,26,27.44,36.85,571.5,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:27:04,RIGHT,8,23,27.44,36.86,571.5,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:27:34,RIGHT,8,28,27.44,36.85,571.75,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:28:04,RIGHT,9,26,27.44,36.85,571.5,HIGH,9,0,1,DOWN,2,1,1,DOWN,3,1,1
12:28:34,RIGHT,8,23,27.44,36.84,571.25,HIGH,9,1,1,DOWN,2,1,1,DOWN,3,1,1
12:29:04,RIGHT,10,27,27.45,36.85,571.25,HIGH,9,1,1,UP,3,1,1,DOWN,3,1,1
12:29:34,RIGHT,7,23,27.45,36.85,571.5,HIGH,9,1,1,UP,3,1,1,DOWN,3,1,1
12:30:04,RIGHT,7,22,27.45,36.84,571.75,HIGH,9,1,1,UP,3,1,1,DOWN,3,1,1
12:30:34,RIGHT,9,29,27.46,36.83,571.5,HIGH,9,1,1,UP,3,1,1,DOWN,3,1,1
12:31:04,RIGHT,10,24,27.68,37.09,571.5,HIGH,9,0,1,UP,3,1,1,DOWN,3,1,1
12:31:34,RIGHT,7,26,27.67,37.09,571.5,HIGH,9,0,1,UP,3,1,1,DOWN,3,1,1
12:32:04,RIGHT,8,25,27.68,37.09,571.5,HIGH,9,1,1,UP,3,1,1,DOWN,3,1,1
12:32:34,RIGHT,10,23,27.67,37.09,571.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:33:04,RIGHT,10,27,27.68,37.08,571.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:33:34,RIGHT,8,27,27.68,37.09,571.5,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:34:04,RIGHT,7,27,27.69,37.08,571.5,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:34:34,RIGHT,9,23,27.69,37.08,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:35:04,RIGHT,9,25,27.68,37.08,571.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:35:34,RIGHT,9,24,27.68,37.07,571.5,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:36:04,RIGHT,7,26,27.72,36.93,571.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:36:34,RIGHT,10,25,27.71,36.92,571.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:37:04,RIGHT,9,28,27.71,36.93,571.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:37:34,RIGHT,7,28,27.71,36.92,571.5,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:38:04,RIGHT,7,26,27.72,36.93,571.5,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:38:34,RIGHT,8,27,27.72,36.93,571.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:39:04,RIGHT,7,26,27.71,36.92,571.5,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:39:34,RIGHT,10,22,27.72,36.92,571.5,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:40:04,RIGHT,7,28,27.72,36.93,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:40:34,RIGHT,9,25,27.72,36.92,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:41:04,RIGHT,10,26,27.73,36.93,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:41:34,RIGHT,9,26,27.72,36.92,571.5,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:42:04,RIGHT,8,25,27.72,36.93,571.5,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:42:34,RIGHT,8,27,28,36.36,571.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:43:04,RIGHT,7,23,28,36.37,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:43:34,RIGHT,9,22,28.01,36.36,572.25,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:44:04,RIGHT,9,29,28,36.37,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:44:34,RIGHT,9,26,28,36.37,571.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:45:04,RIGHT,9,25,28,36.37,572,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:45:34,RIGHT,9,24,28.01,36.36,572,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:46:04,RIGHT,8,26,28,36.37,571.5,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:46:34,RIGHT,7,27,28.01,36.36,571.5,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:47:04,RIGHT,8,24,28,36.38,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:47:34,RIGHT,8,24,28.01,36.37,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:48:04,RIGHT,10,24,28.01,36.37,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:48:34,RIGHT,8,27,28,36.37,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:49:04,RIGHT,9,23,28.02,36.36,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:49:34,RIGHT,10,25,28.01,36.36,572,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:50:04,RIGHT,9,28,28.01,36.37,572,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:50:34,RIGHT,10,26,28.02,36.35,572,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:51:04,RIGHT,10,24,28.03,36.33,572,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:51:34,RIGHT,9,24,28.02,36.34,572,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:52:04,RIGHT,9,24,28.02,36.35,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:52:34,RIGHT,7,26,28.03,36.34,572,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:53:04,RIGHT,9,24,28.02,36.33,572,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:53:34,RIGHT,8,23,28.02,36.33,572,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:54:04,RIGHT,10,23,28.03,36.34,571.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:54:34,RIGHT,7,28,28.03,36.35,572,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:55:04,RIGHT,9,25,28.37,35.62,571.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:55:34,RIGHT,7,26,28.37,35.59,571.5,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:56:04,RIGHT,7,28,28.36,35.62,571.5,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:56:34,RIGHT,8,25,28.37,35.62,572,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:57:04,RIGHT,10,24,28.37,35.61,571.5,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:57:34,RIGHT,8,24,28.37,35.61,571.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
12:58:04,RIGHT,9,25,28.37,35.63,572,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:58:34,RIGHT,10,25,28.37,35.64,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:59:04,RIGHT,8,26,28.37,35.65,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
12:59:34,RIGHT,8,23,28.37,35.64,572,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:00:04,RIGHT,9,25,28.38,35.65,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:00:34,RIGHT,8,25,28.37,35.64,571.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
13:01:04,RIGHT,8,26,28.38,35.63,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:01:34,RIGHT,9,24,28.38,35.64,572.25,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:02:04,RIGHT,8,26,28.38,35.64,572,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
13:02:34,RIGHT,10,25,28.37,35.64,571.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:03:04,RIGHT,7,27,28.37,35.63,571.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
13:03:34,RIGHT,10,23,28.94,33.67,569.5,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:04:04,RIGHT,10,26,28.94,33.65,569.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
13:04:34,RIGHT,8,26,28.93,33.65,569.5,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:05:04,RIGHT,9,28,28.94,33.67,569.5,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:05:34,RIGHT,8,27,28.94,33.67,569.5,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
13:06:04,RIGHT,8,26,28.95,33.67,569.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:06:34,RIGHT,7,27,28.95,33.68,569.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
13:07:04,RIGHT,8,26,28.95,33.68,569.5,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:07:34,RIGHT,10,26,28.95,33.66,569.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
13:08:04,RIGHT,9,22,28.97,33.66,569.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:08:34,RIGHT,10,26,28.96,33.67,569.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
13:09:04,RIGHT,8,29,28.95,33.68,569.5,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:09:34,RIGHT,7,25,28.96,33.67,569.5,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
13:10:04,RIGHT,10,25,28.96,33.67,569.5,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
13:10:34,LEFT,8,25,28.96,33.67,569.5,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:11:04,LEFT,7,28,28.97,33.69,569.25,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:11:34,LEFT,8,24,28.96,33.68,569.5,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:12:04,LEFT,10,27,28.97,33.68,569.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
13:12:34,LEFT,7,23,28.69,33.68,569.25,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:13:04,LEFT,8,26,28.97,33.67,569.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:13:34,LEFT,9,26,28.94,33.74,569.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
13:14:04,LEFT,7,26,28.89,33.72,569.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:14:34,LEFT,9,26,28.94,33.74,569.5,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:15:04,LEFT,10,24,28.94,33.73,569.75,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:15:34,LEFT,9,25,28.95,33.72,569.75,MED,9,0,1,UP,3,1,1,DOWN,3,1,1
13:16:04,LEFT,8,25,28.95,33.73,569.5,MED,9,1,1,UP,3,1,1,DOWN,3,1,1
13:16:34,LEFT,8,24,28.95,33.73,569.5,MED,9,1,1,UP,3,1,1,UP,4,1,1
13:17:04,LEFT,10,24,28.96,33.73,569.5,MED,9,1,1,UP,3,1,1,UP,4,1,1
13:17:34,LEFT,9,24,28.95,33.73,569.75,MED,9,1,1,UP,3,1,1,UP,4,1,1
13:18:04,LEFT,10,28,28.95,33.74,569.75,MED,9,1,1,UP,3,1,1,UP,4,1,1
13:18:34,LEFT,9,24,28.94,33.73,569.5,MED,9,1,1,UP,3,1,1,UP,4,1,1
13:19:04,LEFT,7,24,28.95,33.71,569.5,MED,9,1,1,UP,3,1,1,UP,4,1,1
13:19:34,LEFT,10,24,28.95,33.74,569.75,MED,9,0,1,UP,3,1,1,UP,4,1,1
13:20:04,LEFT,10,24,28.95,33.73,569.5,MED,9,1,1,UP,3,1,1,UP,4,1,1
13:20:34,LEFT,10,25,28.95,33.73,569.5,MED,9,1,1,UP,3,1,1,UP,4,1,1
13:21:04,LEFT,7,23,28.95,33.71,569.5,MED,9,0,1,UP,3,1,1,UP,4,1,1
13:21:34,LEFT,8,26,28.95,33.72,569.5,MED,9,1,1,UP,3,1,1,UP,4,1,1
13:22:04,LEFT,7,27,28.67,33.73,569.5,MED,9,0,1,UP,3,1,1,UP,4,1,1
13:22:34,LEFT,8,27,28.94,33.7,569.75,MED,9,1,1,UP,3,1,1,UP,4,1,1
13:23:04,LEFT,9,26,28.95,33.72,570,MED,9,0,1,UP,3,1,1,UP,4,1,1
13:23:34,LEFT,8,25,28.96,33.72,569.75,MED,9,0,1,UP,3,1,1,UP,4,1,1
13:24:04,LEFT,10,28,28.9,33.72,569.5,MED,9,1,1,UP,3,1,1,UP,4,1,1
13:24:34,LEFT,8,25,28.96,33.7,570,MED,9,0,1,UP,3,1,1,UP,4,1,1
13:25:04,LEFT,9,25,28.95,33.72,569.75,MED,9,1,1,UP,3,1,1,UP,4,1,1
13:25:34,LEFT,10,29,28.96,33.72,569.5,MED,9,1,1,DOWN,4,1,1,UP,4,1,1
13:26:04,LEFT,8,25,28.88,33.71,570,MED,9,1,1,DOWN,4,1,1,UP,4,1,1
13:26:34,LEFT,8,27,28.96,33.72,569.5,MED,9,1,1,DOWN,4,1,1,UP,4,1,1
13:27:04,LEFT,7,24,28.95,33.72,569.5,MED,9,0,1,DOWN,4,1,1,UP,4,1,1
13:27:34,LEFT,8,25,28.95,33.72,569.75,MED,9,0,1,DOWN,4,1,1,UP,4,1,1
13:28:04,LEFT,9,26,28.95,33.71,569.75,MED,9,1,1,DOWN,4,1,1,UP,4,1,1
13:28:34,LEFT,7,28,28.95,33.71,569.5,MED,9,0,1,DOWN,4,1,1,UP,4,1,1
13:29:04,LEFT,8,27,28.96,33.71,569.5,MED,9,1,1,DOWN,4,1,1,UP,4,1,1
13:29:34,LEFT,10,23,28.67,33.72,569.5,MED,9,0,1,DOWN,4,1,1,UP,4,1,1
13:30:04,LEFT,7,27,28.95,33.72,569.5,MED,9,1,1,DOWN,4,1,1,UP,4,1,1
13:30:34,LEFT,9,26,28.95,33.71,569.25,MED,9,1,1,DOWN,4,1,1,UP,4,1,1
